Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,ds,predicted_Sales,predicted_Customers
29224,158,5,2015-08-14,1,0,0,1,2015-08-14,7751,516
29225,159,5,2015-08-14,1,0,0,1,2015-08-14,6365,636
29226,160,5,2015-08-14,1,0,0,1,2015-08-14,5110,546
29227,161,5,2015-08-14,1,0,0,0,2015-08-14,6090,764
29228,162,5,2015-08-14,1,0,0,1,2015-08-14,6576,529
29229,164,5,2015-08-14,1,0,0,1,2015-08-14,4952,553
29230,165,5,2015-08-14,1,0,0,1,2015-08-14,3421,388
29231,166,5,2015-08-14,1,0,0,0,2015-08-14,4732,740
29232,168,5,2015-08-14,1,0,0,1,2015-08-14,6365,652
29233,169,5,2015-08-14,1,0,0,0,2015-08-14,8440,852
29234,170,5,2015-08-14,1,0,0,0,2015-08-14,4429,531
29235,171,5,2015-08-14,1,0,0,0,2015-08-14,6726,773
29236,172,5,2015-08-14,1,0,0,1,2015-08-14,5503,712
29237,174,5,2015-08-14,1,0,0,1,2015-08-14,5539,478
29238,175,5,2015-08-14,1,0,0,1,2015-08-14,4628,600
29239,176,5,2015-08-14,1,0,0,0,2015-08-14,4277,578
29240,179,5,2015-08-14,1,0,0,0,2015-08-14,5467,794
29241,180,5,2015-08-14,1,0,0,1,2015-08-14,5822,735
29242,181,5,2015-08-14,1,0,0,1,2015-08-14,5176,615
29243,182,5,2015-08-14,1,0,0,1,2015-08-14,4439,387
29244,183,5,2015-08-14,1,0,0,1,2015-08-14,4396,616
29245,184,5,2015-08-14,1,0,0,0,2015-08-14,5585,538
29246,186,5,2015-08-14,1,0,0,1,2015-08-14,2957,333
29247,187,5,2015-08-14,1,0,0,1,2015-08-14,6259,843
29248,188,5,2015-08-14,1,0,0,1,2015-08-14,3906,381
29249,189,5,2015-08-14,1,0,0,1,2015-08-14,7640,787
29250,190,5,2015-08-14,1,0,0,1,2015-08-14,6154,611
29251,191,5,2015-08-14,1,0,0,1,2015-08-14,5416,599
29252,192,5,2015-08-14,1,0,0,1,2015-08-14,7729,524
29253,193,5,2015-08-14,1,0,0,1,2015-08-14,3875,598
29254,194,5,2015-08-14,1,0,0,1,2015-08-14,4339,404
29255,195,5,2015-08-14,1,0,0,0,2015-08-14,8584,1119
29256,197,5,2015-08-14,1,0,0,1,2015-08-14,5867,776
29257,199,5,2015-08-14,1,0,0,1,2015-08-14,6943,572
29258,200,5,2015-08-14,1,0,0,0,2015-08-14,6583,865
29259,201,5,2015-08-14,1,0,0,0,2015-08-14,4933,460
29260,202,5,2015-08-14,1,0,0,1,2015-08-14,4974,441
29261,204,5,2015-08-14,1,0,0,1,2015-08-14,5130,526
29262,206,5,2015-08-14,1,0,0,0,2015-08-14,5796,749
29263,207,5,2015-08-14,1,0,0,1,2015-08-14,8816,1141
29264,209,5,2015-08-14,1,0,0,1,2015-08-14,6583,700
29265,210,5,2015-08-14,1,0,0,1,2015-08-14,2561,287
29266,212,5,2015-08-14,1,0,0,1,2015-08-14,4250,443
29267,213,5,2015-08-14,1,0,0,0,2015-08-14,6803,600
29268,214,5,2015-08-14,1,0,0,0,2015-08-14,8106,693
29269,215,5,2015-08-14,1,0,0,1,2015-08-14,5895,514
29270,216,5,2015-08-14,1,0,0,0,2015-08-14,5602,752
29271,217,5,2015-08-14,1,0,0,1,2015-08-14,3915,574
29272,218,5,2015-08-14,1,0,0,1,2015-08-14,4436,659
29273,219,5,2015-08-14,1,0,0,0,2015-08-14,2860,393
29274,220,5,2015-08-14,1,0,0,0,2015-08-14,3830,553
29275,221,5,2015-08-14,1,0,0,1,2015-08-14,5501,562
29276,224,5,2015-08-14,1,0,0,1,2015-08-14,5168,402
29277,226,5,2015-08-14,1,0,0,1,2015-08-14,5573,556
29278,227,5,2015-08-14,1,0,0,0,2015-08-14,5159,511
29279,228,5,2015-08-14,1,0,0,0,2015-08-14,6949,559
29280,229,5,2015-08-14,1,0,0,1,2015-08-14,7520,688
29281,230,5,2015-08-14,1,0,0,1,2015-08-14,6386,855
29282,231,5,2015-08-14,1,0,0,1,2015-08-14,4154,410
29283,233,5,2015-08-14,1,0,0,1,2015-08-14,7318,867
29284,234,5,2015-08-14,1,0,0,0,2015-08-14,8776,885
29285,235,5,2015-08-14,1,0,0,1,2015-08-14,5106,483
29286,238,5,2015-08-14,1,0,0,0,2015-08-14,6431,995
29287,239,5,2015-08-14,1,0,0,0,2015-08-14,4097,414
29288,241,5,2015-08-14,1,0,0,0,2015-08-14,5646,672
29289,242,5,2015-08-14,1,0,0,1,2015-08-14,3591,357
29290,243,5,2015-08-14,1,0,0,1,2015-08-14,5888,821
29291,244,5,2015-08-14,1,0,0,0,2015-08-14,4076,475
29292,245,5,2015-08-14,1,0,0,1,2015-08-14,7475,860
29293,246,5,2015-08-14,1,0,0,1,2015-08-14,6089,880
29294,247,5,2015-08-14,1,0,0,1,2015-08-14,7028,606
29295,248,5,2015-08-14,1,0,0,1,2015-08-14,7575,1049
29296,249,5,2015-08-14,1,0,0,1,2015-08-14,4798,524
29297,250,5,2015-08-14,1,0,0,1,2015-08-14,6315,538
29298,251,5,2015-08-14,1,0,0,0,2015-08-14,15564,2150
29299,252,5,2015-08-14,1,0,0,0,2015-08-14,8778,726
29300,253,5,2015-08-14,1,0,0,0,2015-08-14,4134,591
29301,254,5,2015-08-14,1,0,0,1,2015-08-14,2465,244
29302,255,5,2015-08-14,1,0,0,0,2015-08-14,5259,586
29303,256,5,2015-08-14,1,0,0,0,2015-08-14,7419,1075
29304,258,5,2015-08-14,1,0,0,1,2015-08-14,6309,572
29305,259,5,2015-08-14,1,0,0,1,2015-08-14,10578,2335
29306,262,5,2015-08-14,1,0,0,1,2015-08-14,18189,3412
29307,263,5,2015-08-14,1,0,0,1,2015-08-14,3068,300
29308,265,5,2015-08-14,1,0,0,1,2015-08-14,4167,459
29309,267,5,2015-08-14,1,0,0,1,2015-08-14,7859,1039
29310,268,5,2015-08-14,1,0,0,1,2015-08-14,4025,520
29311,269,5,2015-08-14,1,0,0,0,2015-08-14,7686,1103
29312,272,5,2015-08-14,1,0,0,1,2015-08-14,5183,582
29313,273,5,2015-08-14,1,0,0,0,2015-08-14,5473,616
29314,274,5,2015-08-14,1,0,0,1,2015-08-14,3423,925
29315,275,5,2015-08-14,1,0,0,1,2015-08-14,6569,709
29316,277,5,2015-08-14,1,0,0,1,2015-08-14,6269,581
29317,278,5,2015-08-14,1,0,0,1,2015-08-14,6397,763
29318,279,5,2015-08-14,1,0,0,1,2015-08-14,6201,497
29319,280,5,2015-08-14,1,0,0,1,2015-08-14,5461,454
29320,281,5,2015-08-14,1,0,0,1,2015-08-14,5511,565
29321,283,5,2015-08-14,1,0,0,1,2015-08-14,6091,667
29322,284,5,2015-08-14,1,0,0,1,2015-08-14,4210,402
29323,285,5,2015-08-14,1,0,0,1,2015-08-14,4302,395
29324,287,5,2015-08-14,1,0,0,1,2015-08-14,7126,759
29325,288,5,2015-08-14,1,0,0,1,2015-08-14,5083,396
29326,289,5,2015-08-14,1,0,0,1,2015-08-14,5437,509
29327,290,5,2015-08-14,1,0,0,0,2015-08-14,6009,643
29328,294,5,2015-08-14,1,0,0,1,2015-08-14,4455,639
29329,295,5,2015-08-14,1,0,0,1,2015-08-14,4369,630
29330,296,5,2015-08-14,1,0,0,1,2015-08-14,5699,650
29331,297,5,2015-08-14,1,0,0,1,2015-08-14,5319,573
29332,298,5,2015-08-14,1,0,0,1,2015-08-14,9171,797
29333,299,5,2015-08-14,1,0,0,1,2015-08-14,8653,989
29334,300,5,2015-08-14,1,0,0,1,2015-08-14,5887,751
29335,301,5,2015-08-14,1,0,0,1,2015-08-14,5074,592
29336,302,5,2015-08-14,1,0,0,1,2015-08-14,3076,285
29337,303,5,2015-08-14,1,0,0,0,2015-08-14,5584,689
29338,304,5,2015-08-14,1,0,0,1,2015-08-14,5781,910
29339,305,5,2015-08-14,1,0,0,1,2015-08-14,4202,422
29340,306,5,2015-08-14,1,0,0,1,2015-08-14,4382,471
29341,308,5,2015-08-14,1,0,0,0,2015-08-14,10925,967
29342,309,5,2015-08-14,1,0,0,0,2015-08-14,5642,528
29343,310,5,2015-08-14,1,0,0,1,2015-08-14,8127,719
29344,311,5,2015-08-14,1,0,0,1,2015-08-14,5017,588
29345,312,5,2015-08-14,1,0,0,1,2015-08-14,4736,501
29346,314,5,2015-08-14,1,0,0,0,2015-08-14,4193,523
29347,315,5,2015-08-14,1,0,0,1,2015-08-14,4491,490
29348,316,5,2015-08-14,1,0,0,0,2015-08-14,7837,799
29349,317,5,2015-08-14,1,0,0,1,2015-08-14,4891,615
29350,319,5,2015-08-14,1,0,0,1,2015-08-14,7751,919
29351,320,5,2015-08-14,1,0,0,1,2015-08-14,12433,1809
29352,323,5,2015-08-14,1,0,0,1,2015-08-14,6665,593
29353,325,5,2015-08-14,1,0,0,0,2015-08-14,5372,600
29354,326,5,2015-08-14,1,0,0,1,2015-08-14,4342,400
29355,328,5,2015-08-14,1,0,0,0,2015-08-14,3933,505
29356,329,5,2015-08-14,1,0,0,0,2015-08-14,6475,627
29357,330,5,2015-08-14,1,0,0,0,2015-08-14,3480,404
29358,331,5,2015-08-14,1,0,0,1,2015-08-14,5177,725
29359,333,5,2015-08-14,1,0,0,1,2015-08-14,8170,1158
29360,334,5,2015-08-14,1,0,0,0,2015-08-14,4694,526
29361,335,5,2015-08-14,1,0,0,0,2015-08-14,11408,2360
29362,336,5,2015-08-14,1,0,0,1,2015-08-14,10850,1654
29363,337,5,2015-08-14,1,0,0,1,2015-08-14,4488,367
29364,338,5,2015-08-14,1,0,0,1,2015-08-14,5562,526
29365,339,5,2015-08-14,1,0,0,1,2015-08-14,5165,692
29366,340,5,2015-08-14,1,0,0,1,2015-08-14,5608,666
29367,341,5,2015-08-14,1,0,0,0,2015-08-14,4373,632
29368,342,5,2015-08-14,1,0,0,1,2015-08-14,10623,852
29369,343,5,2015-08-14,1,0,0,0,2015-08-14,6006,667
29370,344,5,2015-08-14,1,0,0,1,2015-08-14,6511,980
29371,345,5,2015-08-14,1,0,0,1,2015-08-14,4136,483
29372,346,5,2015-08-14,1,0,0,0,2015-08-14,6107,612
29373,347,5,2015-08-14,1,0,0,1,2015-08-14,4218,356
29374,348,5,2015-08-14,1,0,0,1,2015-08-14,8779,813
29375,350,5,2015-08-14,1,0,0,1,2015-08-14,5957,492
29376,351,5,2015-08-14,1,0,0,0,2015-08-14,5043,469
29377,352,5,2015-08-14,1,0,0,1,2015-08-14,6251,635
29378,353,5,2015-08-14,1,0,0,1,2015-08-14,4782,1337
29379,354,5,2015-08-14,1,0,0,0,2015-08-14,6887,651
29380,355,5,2015-08-14,1,0,0,1,2015-08-14,8446,1081
29381,356,5,2015-08-14,1,0,0,1,2015-08-14,4924,384
29382,358,5,2015-08-14,1,0,0,0,2015-08-14,8370,995
29383,359,5,2015-08-14,1,0,0,1,2015-08-14,6397,587
29384,362,5,2015-08-14,1,0,0,1,2015-08-14,7314,940
29385,364,5,2015-08-14,1,0,0,1,2015-08-14,4825,622
29386,365,5,2015-08-14,1,0,0,1,2015-08-14,4625,538
29387,367,5,2015-08-14,1,0,0,1,2015-08-14,4252,472
29388,368,5,2015-08-14,1,0,0,1,2015-08-14,7100,568
29389,369,5,2015-08-14,1,0,0,1,2015-08-14,6669,567
29390,370,5,2015-08-14,1,0,0,0,2015-08-14,6772,617
29391,371,5,2015-08-14,1,0,0,1,2015-08-14,5558,471
29392,372,5,2015-08-14,1,0,0,0,2015-08-14,7597,717
29393,373,5,2015-08-14,1,0,0,1,2015-08-14,4089,301
29394,377,5,2015-08-14,1,0,0,1,2015-08-14,7400,927
29395,378,5,2015-08-14,1,0,0,0,2015-08-14,5056,827
29396,379,5,2015-08-14,1,0,0,1,2015-08-14,3132,407
29397,380,5,2015-08-14,1,0,0,0,2015-08-14,11519,1211
29398,383,5,2015-08-14,1,0,0,1,2015-08-14,14704,1913
29399,385,5,2015-08-14,1,0,0,1,2015-08-14,6417,622
29400,386,5,2015-08-14,1,0,0,0,2015-08-14,6678,581
29401,387,5,2015-08-14,1,0,0,0,2015-08-14,7147,1015
29402,388,5,2015-08-14,1,0,0,0,2015-08-14,8074,990
29403,389,5,2015-08-14,1,0,0,1,2015-08-14,8689,1172
29404,391,5,2015-08-14,1,0,0,0,2015-08-14,5329,723
29405,392,5,2015-08-14,1,0,0,0,2015-08-14,5931,661
29406,393,5,2015-08-14,1,0,0,0,2015-08-14,5261,554
29407,394,5,2015-08-14,1,0,0,1,2015-08-14,7271,618
29408,395,5,2015-08-14,1,0,0,0,2015-08-14,3742,514
29409,397,5,2015-08-14,1,0,0,0,2015-08-14,4496,686
29410,398,5,2015-08-14,1,0,0,1,2015-08-14,4865,590
29411,399,5,2015-08-14,1,0,0,1,2015-08-14,4684,537
29412,403,5,2015-08-14,1,0,0,0,2015-08-14,6749,727
29413,404,5,2015-08-14,1,0,0,1,2015-08-14,3565,419
29414,405,5,2015-08-14,1,0,0,0,2015-08-14,3243,400
29415,406,5,2015-08-14,1,0,0,1,2015-08-14,5145,427
29416,407,5,2015-08-14,1,0,0,1,2015-08-14,3381,293
29417,408,5,2015-08-14,1,0,0,1,2015-08-14,3596,403
29418,409,5,2015-08-14,1,0,0,1,2015-08-14,4403,467
29419,410,5,2015-08-14,1,0,0,0,2015-08-14,4673,664
29420,411,5,2015-08-14,1,0,0,1,2015-08-14,7819,643
29421,412,5,2015-08-14,1,0,0,1,2015-08-14,7856,580
29422,413,5,2015-08-14,1,0,0,1,2015-08-14,5810,739
29423,414,5,2015-08-14,1,0,0,1,2015-08-14,5555,448
29424,415,5,2015-08-14,1,0,0,1,2015-08-14,5750,500
29425,416,5,2015-08-14,1,0,0,1,2015-08-14,8832,1249
29426,417,5,2015-08-14,1,0,0,0,2015-08-14,6299,718
29427,418,5,2015-08-14,1,0,0,0,2015-08-14,5013,610
29428,420,5,2015-08-14,1,0,0,1,2015-08-14,3743,330
29429,421,5,2015-08-14,1,0,0,1,2015-08-14,9072,1003
29430,422,5,2015-08-14,1,0,0,1,2015-08-14,4058,451
29431,424,5,2015-08-14,1,0,0,0,2015-08-14,5755,669
29432,425,5,2015-08-14,1,0,0,0,2015-08-14,2793,406
29433,426,5,2015-08-14,1,0,0,0,2015-08-14,3715,535
29434,427,5,2015-08-14,1,0,0,1,2015-08-14,5659,600
29435,428,5,2015-08-14,1,0,0,1,2015-08-14,6511,567
29436,429,5,2015-08-14,1,0,0,1,2015-08-14,5181,427
29437,430,5,2015-08-14,1,0,0,1,2015-08-14,8589,717
29438,431,5,2015-08-14,1,0,0,0,2015-08-14,8013,897
29439,432,5,2015-08-14,1,0,0,1,2015-08-14,10206,1548
29440,433,5,2015-08-14,1,0,0,1,2015-08-14,5444,673
29441,434,5,2015-08-14,1,0,0,1,2015-08-14,9979,757
29442,435,5,2015-08-14,1,0,0,0,2015-08-14,2824,358
29443,440,5,2015-08-14,1,0,0,1,2015-08-14,4254,522
29444,441,5,2015-08-14,1,0,0,0,2015-08-14,5247,631
29445,442,5,2015-08-14,1,0,0,1,2015-08-14,3366,383
29446,445,5,2015-08-14,1,0,0,0,2015-08-14,7948,1342
29447,446,5,2015-08-14,1,0,0,0,2015-08-14,4260,598
29448,447,5,2015-08-14,1,0,0,1,2015-08-14,4452,548
29449,448,5,2015-08-14,1,0,0,0,2015-08-14,7786,754
29450,449,5,2015-08-14,1,0,0,1,2015-08-14,9050,1350
29451,450,5,2015-08-14,1,0,0,1,2015-08-14,7100,967
29452,451,5,2015-08-14,1,0,0,1,2015-08-14,4703,410
29453,452,5,2015-08-14,1,0,0,1,2015-08-14,5007,514
29454,453,5,2015-08-14,1,0,0,1,2015-08-14,10874,1430
29455,455,5,2015-08-14,1,0,0,1,2015-08-14,6560,433
29456,456,5,2015-08-14,1,0,0,0,2015-08-14,4635,759
29457,457,5,2015-08-14,1,0,0,1,2015-08-14,4378,419
29458,458,5,2015-08-14,1,0,0,1,2015-08-14,6224,591
29459,459,5,2015-08-14,1,0,0,1,2015-08-14,7089,985
29460,461,5,2015-08-14,1,0,0,1,2015-08-14,4153,421
29461,463,5,2015-08-14,1,0,0,0,2015-08-14,4521,794
29462,465,5,2015-08-14,1,0,0,1,2015-08-14,6216,537
29463,466,5,2015-08-14,1,0,0,0,2015-08-14,6915,811
29464,467,5,2015-08-14,1,0,0,0,2015-08-14,11759,1496
29465,468,5,2015-08-14,1,0,0,1,2015-08-14,5948,682
29466,470,5,2015-08-14,1,0,0,0,2015-08-14,10926,1606
29467,471,5,2015-08-14,1,0,0,1,2015-08-14,6715,600
29468,472,5,2015-08-14,1,0,0,1,2015-08-14,4488,623
29469,473,5,2015-08-14,1,0,0,0,2015-08-14,2906,429
29470,475,5,2015-08-14,1,0,0,0,2015-08-14,5196,855
29471,477,5,2015-08-14,1,0,0,1,2015-08-14,5576,438
29472,481,5,2015-08-14,1,0,0,1,2015-08-14,4086,413
29473,484,5,2015-08-14,1,0,0,1,2015-08-14,7615,769
29474,485,5,2015-08-14,1,0,0,1,2015-08-14,4193,395
29475,486,5,2015-08-14,1,0,0,0,2015-08-14,3563,478
29476,487,5,2015-08-14,1,0,0,1,2015-08-14,6385,669
29477,488,5,2015-08-14,1,0,0,1,2015-08-14,3110,337
29478,490,5,2015-08-14,1,0,0,1,2015-08-14,7593,1025
29479,491,5,2015-08-14,1,0,0,1,2015-08-14,5349,452
29480,492,5,2015-08-14,1,0,0,1,2015-08-14,6275,1015
29481,493,5,2015-08-14,1,0,0,0,2015-08-14,6851,733
29482,495,5,2015-08-14,1,0,0,1,2015-08-14,3820,342
29483,497,5,2015-08-14,1,0,0,1,2015-08-14,8442,1130
29484,498,5,2015-08-14,1,0,0,1,2015-08-14,6174,780
29485,499,5,2015-08-14,1,0,0,1,2015-08-14,4171,627
29486,500,5,2015-08-14,1,0,0,1,2015-08-14,4532,349
29487,501,5,2015-08-14,1,0,0,1,2015-08-14,5106,605
29488,502,5,2015-08-14,1,0,0,1,2015-08-14,8819,1345
29489,504,5,2015-08-14,1,0,0,1,2015-08-14,5353,804
29490,505,5,2015-08-14,1,0,0,1,2015-08-14,3654,488
29491,506,5,2015-08-14,1,0,0,0,2015-08-14,6362,788
29492,507,5,2015-08-14,1,0,0,0,2015-08-14,7523,658
29493,508,5,2015-08-14,1,0,0,0,2015-08-14,5581,619
29494,509,5,2015-08-14,1,0,0,1,2015-08-14,5056,488
29495,510,5,2015-08-14,1,0,0,0,2015-08-14,7676,870
29496,511,5,2015-08-14,1,0,0,1,2015-08-14,4841,721
29497,512,5,2015-08-14,1,0,0,1,2015-08-14,4738,1145
29498,514,5,2015-08-14,1,0,0,1,2015-08-14,4838,569
29499,515,5,2015-08-14,1,0,0,0,2015-08-14,8574,757
29500,516,5,2015-08-14,1,0,0,0,2015-08-14,4285,624
29501,517,5,2015-08-14,1,0,0,1,2015-08-14,5089,615
29502,518,5,2015-08-14,1,0,0,1,2015-08-14,4359,447
29503,519,5,2015-08-14,1,0,0,1,2015-08-14,4620,528
29504,520,5,2015-08-14,1,0,0,1,2015-08-14,3942,466
29505,521,5,2015-08-14,1,0,0,1,2015-08-14,4663,425
29506,522,5,2015-08-14,1,0,0,1,2015-08-14,7210,605
29507,524,5,2015-08-14,1,0,0,1,2015-08-14,7617,863
29508,527,5,2015-08-14,1,0,0,0,2015-08-14,9616,955
29509,528,5,2015-08-14,1,0,0,0,2015-08-14,9514,943
29510,529,5,2015-08-14,1,0,0,1,2015-08-14,7323,760
29511,530,5,2015-08-14,1,0,0,1,2015-08-14,7711,1349
29512,531,5,2015-08-14,1,0,0,1,2015-08-14,4230,552
29513,532,5,2015-08-14,1,0,0,0,2015-08-14,8713,1066
29514,533,5,2015-08-14,1,0,0,1,2015-08-14,8072,799
29515,534,5,2015-08-14,1,0,0,1,2015-08-14,5663,492
29516,535,5,2015-08-14,1,0,0,0,2015-08-14,6628,853
29517,536,5,2015-08-14,1,0,0,0,2015-08-14,7932,937
29518,537,5,2015-08-14,1,0,0,1,2015-08-14,4043,455
29519,538,5,2015-08-14,1,0,0,1,2015-08-14,2963,476
29520,539,5,2015-08-14,1,0,0,1,2015-08-14,11189,1043
29521,540,5,2015-08-14,1,0,0,1,2015-08-14,3562,285
29522,541,5,2015-08-14,1,0,0,0,2015-08-14,5164,742
29523,542,5,2015-08-14,1,0,0,1,2015-08-14,5597,541
29524,543,5,2015-08-14,1,0,0,1,2015-08-14,1987,212
29525,545,5,2015-08-14,1,0,0,0,2015-08-14,8566,946
29526,547,5,2015-08-14,1,0,0,1,2015-08-14,5586,461
29527,548,5,2015-08-14,1,0,0,1,2015-08-14,12014,496
29528,549,5,2015-08-14,1,0,0,1,2015-08-14,4379,569
29529,550,5,2015-08-14,1,0,0,1,2015-08-14,5145,454
29530,551,5,2015-08-14,1,0,0,1,2015-08-14,5629,849
29531,552,5,2015-08-14,1,0,0,1,2015-08-14,5708,593
29532,553,5,2015-08-14,1,0,0,1,2015-08-14,6277,574
29533,554,5,2015-08-14,1,0,0,1,2015-08-14,4294,575
29534,555,5,2015-08-14,1,0,0,1,2015-08-14,4524,466
29535,557,5,2015-08-14,1,0,0,0,2015-08-14,3079,524
29536,558,5,2015-08-14,1,0,0,1,2015-08-14,2784,412
29537,561,5,2015-08-14,1,0,0,0,2015-08-14,6384,708
29538,562,5,2015-08-14,1,0,0,1,2015-08-14,15648,2932
29539,563,5,2015-08-14,1,0,0,0,2015-08-14,4619,623
29540,564,5,2015-08-14,1,0,0,0,2015-08-14,5176,480
29541,565,5,2015-08-14,1,0,0,0,2015-08-14,5390,712
29542,566,5,2015-08-14,1,0,0,1,2015-08-14,4440,555
29543,567,5,2015-08-14,1,0,0,0,2015-08-14,4230,600
29544,568,5,2015-08-14,1,0,0,1,2015-08-14,4492,391
29545,570,5,2015-08-14,1,0,0,0,2015-08-14,3367,551
29546,571,5,2015-08-14,1,0,0,1,2015-08-14,6429,504
29547,572,5,2015-08-14,1,0,0,0,2015-08-14,6037,543
29548,573,5,2015-08-14,1,0,0,1,2015-08-14,3496,333
29549,574,5,2015-08-14,1,0,0,1,2015-08-14,7449,592
29550,575,5,2015-08-14,1,0,0,1,2015-08-14,3826,414
29551,577,5,2015-08-14,1,0,0,1,2015-08-14,4292,500
29552,578,5,2015-08-14,1,0,0,1,2015-08-14,9499,1027
29553,579,5,2015-08-14,1,0,0,0,2015-08-14,6910,828
29554,580,5,2015-08-14,1,0,0,1,2015-08-14,8920,1505
29555,581,5,2015-08-14,1,0,0,1,2015-08-14,4249,529
29556,582,5,2015-08-14,1,0,0,1,2015-08-14,5736,776
29557,584,5,2015-08-14,1,0,0,1,2015-08-14,3947,383
29558,585,5,2015-08-14,1,0,0,1,2015-08-14,4927,750
29559,586,5,2015-08-14,1,0,0,0,2015-08-14,12382,2081
29560,587,5,2015-08-14,1,0,0,1,2015-08-14,8438,672
29561,588,5,2015-08-14,1,0,0,1,2015-08-14,5751,656
29562,589,5,2015-08-14,1,0,0,1,2015-08-14,3733,459
29563,590,5,2015-08-14,1,0,0,1,2015-08-14,4251,341
29564,591,5,2015-08-14,1,0,0,1,2015-08-14,5226,469
29565,592,5,2015-08-14,1,0,0,0,2015-08-14,3731,523
29566,593,5,2015-08-14,1,0,0,1,2015-08-14,8530,1191
29567,597,5,2015-08-14,1,0,0,1,2015-08-14,4542,703
29568,598,5,2015-08-14,1,0,0,1,2015-08-14,4890,648
29569,600,5,2015-08-14,1,0,0,1,2015-08-14,6608,631
29570,601,5,2015-08-14,1,0,0,1,2015-08-14,4150,366
29571,602,5,2015-08-14,1,0,0,1,2015-08-14,4936,533
29572,603,5,2015-08-14,1,0,0,1,2015-08-14,4788,670
29573,604,5,2015-08-14,1,0,0,1,2015-08-14,7628,600
29574,605,5,2015-08-14,1,0,0,1,2015-08-14,6007,469
29575,610,5,2015-08-14,1,0,0,0,2015-08-14,3506,484
29576,611,5,2015-08-14,1,0,0,1,2015-08-14,5158,470
29577,612,5,2015-08-14,1,0,0,1,2015-08-14,5758,372
29578,615,5,2015-08-14,1,0,0,1,2015-08-14,7461,998
29579,616,5,2015-08-14,1,0,0,0,2015-08-14,7713,806
29580,618,5,2015-08-14,1,0,0,1,2015-08-14,5877,464
29581,619,5,2015-08-14,1,0,0,1,2015-08-14,3477,407
29582,620,5,2015-08-14,1,0,0,1,2015-08-14,6703,623
29583,621,5,2015-08-14,1,0,0,0,2015-08-14,4800,688
29584,622,5,2015-08-14,1,0,0,1,2015-08-14,4283,438
29585,623,5,2015-08-14,1,0,0,0,2015-08-14,6802,864
29586,624,5,2015-08-14,1,0,0,0,2015-08-14,6464,686
29587,625,5,2015-08-14,1,0,0,0,2015-08-14,5268,560
29588,627,5,2015-08-14,1,0,0,1,2015-08-14,4813,509
29589,628,5,2015-08-14,1,0,0,1,2015-08-14,5241,687
29590,629,5,2015-08-14,1,0,0,1,2015-08-14,9164,796
29591,631,5,2015-08-14,1,0,0,1,2015-08-14,4624,569
29592,632,5,2015-08-14,1,0,0,1,2015-08-14,5571,772
29593,633,5,2015-08-14,1,0,0,1,2015-08-14,7156,584
29594,636,5,2015-08-14,1,0,0,1,2015-08-14,3648,540
29595,637,5,2015-08-14,1,0,0,1,2015-08-14,8655,727
29596,638,5,2015-08-14,1,0,0,1,2015-08-14,5681,515
29597,639,5,2015-08-14,1,0,0,0,2015-08-14,4515,491
29598,640,5,2015-08-14,1,0,0,0,2015-08-14,10115,840
29599,641,5,2015-08-14,1,0,0,0,2015-08-14,4909,494
29600,642,5,2015-08-14,1,0,0,0,2015-08-14,2875,399
29601,643,5,2015-08-14,1,0,0,1,2015-08-14,6759,982
29602,644,5,2015-08-14,1,0,0,1,2015-08-14,9516,1077
29603,645,5,2015-08-14,1,0,0,1,2015-08-14,7912,1039
29604,646,5,2015-08-14,1,0,0,1,2015-08-14,4519,692
29605,647,5,2015-08-14,1,0,0,1,2015-08-14,5280,670
29606,650,5,2015-08-14,1,0,0,1,2015-08-14,6049,651
29607,651,5,2015-08-14,1,0,0,0,2015-08-14,6269,842
29608,653,5,2015-08-14,1,0,0,0,2015-08-14,5195,497
29609,655,5,2015-08-14,1,0,0,0,2015-08-14,6448,609
29610,656,5,2015-08-14,1,0,0,1,2015-08-14,2653,316
29611,657,5,2015-08-14,1,0,0,0,2015-08-14,4434,623
29612,658,5,2015-08-14,1,0,0,0,2015-08-14,5319,596
29613,659,5,2015-08-14,1,0,0,1,2015-08-14,4083,534
29614,660,5,2015-08-14,1,0,0,1,2015-08-14,3811,449
29615,661,5,2015-08-14,1,0,0,1,2015-08-14,5482,483
29616,662,5,2015-08-14,1,0,0,1,2015-08-14,6393,649
29617,663,5,2015-08-14,1,0,0,1,2015-08-14,3834,566
29618,665,5,2015-08-14,1,0,0,1,2015-08-14,6590,1169
29619,666,5,2015-08-14,1,0,0,1,2015-08-14,5441,549
29620,667,5,2015-08-14,1,0,0,1,2015-08-14,7023,710
29621,669,5,2015-08-14,1,0,0,1,2015-08-14,5021,436
29622,670,5,2015-08-14,1,0,0,1,2015-08-14,6097,666
29623,671,5,2015-08-14,1,0,0,1,2015-08-14,4423,480
29624,673,5,2015-08-14,1,0,0,1,2015-08-14,6156,505
29625,674,5,2015-08-14,1,0,0,0,2015-08-14,7571,1086
29626,675,5,2015-08-14,1,0,0,0,2015-08-14,3485,409
29627,676,5,2015-08-14,1,0,0,1,2015-08-14,6689,1610
29628,677,5,2015-08-14,1,0,0,1,2015-08-14,7973,673
29629,678,5,2015-08-14,1,0,0,0,2015-08-14,5744,710
29630,680,5,2015-08-14,1,0,0,1,2015-08-14,4487,692
29631,681,5,2015-08-14,1,0,0,1,2015-08-14,3398,493
